Record Length,16384
Sample Interval,CH1:0.0008000000000 CH2:0.0008000000000
Vertical Units,CH1:V CH2:V,,
Vertical Scale,CH1:0.10 CH2:1.00,,
Vertical Offset,CH1:-0.00400 CH2:0.00,,
Horizontal Units,s,,
Horizontal Scale,1.0000000000,,
Model Number,ADS1102C,,
Serial Number,ADS00003120139,,
Software Version,3.01.01.31R21,,

Source,CH1,CH2
Second,Volt,Volt
 5.77359950000,-0.35200,0.00
 5.77440000000,-0.35600,0.00
 5.77520000000,-0.36000,0.00
 5.77599950000,-0.36800,0.00
 5.77679950000,-0.35600,0.00
 5.77760000000,-0.36400,0.00
 5.77840000000,-0.36000,0.00
 5.77919950000,-0.36000,0.00
 5.77999950000,-0.36000,0.00
 5.78080000000,-0.36000,0.00
 5.78159950000,-0.36000,0.00
 5.78239950000,-0.35600,0.00
 5.78320000000,-0.35600,0.00
 5.78400000000,-0.36800,0.00
 5.78479950000,-0.36400,0.00
 5.78559950000,-0.36400,0.00
 5.78640000000,-0.35600,0.00
 5.78720000000,-0.36800,0.00
 5.78799950000,-0.36000,0.00
 5.78880000000,-0.36400,0.00
 5.78960000000,-0.35600,0.00
 5.79039950000,-0.35600,0.00
 5.79119950000,-0.36400,0.00
 5.79200000000,-0.36800,0.00
 5.79280000000,-0.35600,0.00
 5.79359950000,-0.36000,0.00
 5.79439950000,-0.36000,0.00
 5.79520000000,-0.36400,0.00
 5.79599950000,-0.36400,0.00
 5.79679950000,-0.36000,0.00
 5.79760000000,-0.36800,0.00
 5.79840000000,-0.36400,0.00
 5.79919950000,-0.36400,0.00
 5.79999950000,-0.36400,0.00
 5.80080000000,-0.36400,0.00
 5.80159950000,-0.36800,0.00
 5.80239950000,-0.36800,0.00
 5.80320000000,-0.36400,0.00
 5.80400000000,-0.36800,0.00
 5.80479950000,-0.36800,0.00
 5.80559950000,-0.36800,0.00
 5.80640000000,-0.36400,0.00
 5.80719950000,-0.36800,0.00
 5.80799950000,-0.35600,0.00
 5.80879950000,-0.36400,0.00
 5.80960000000,-0.35600,0.00
 5.81039950000,-0.36000,0.00
 5.81119950000,-0.36400,0.00
 5.81200000000,-0.36400,0.00
 5.81280000000,-0.36400,0.00
 5.81359950000,-0.36400,0.00
 5.81439950000,-0.36800,0.00
 5.81520000000,-0.36000,0.00
 5.81599950000,-0.36400,0.00
 5.81679950000,-0.36400,0.00
 5.81760000000,-0.36400,0.00
 5.81840000000,-0.36000,0.00
 5.81919950000,-0.36000,0.00
 5.81999950000,-0.36400,0.00
 5.82080000000,-0.36400,0.00
 5.82159950000,-0.36400,0.00
 5.82239950000,-0.36800,0.00
 5.82319950000,-0.36400,0.00
 5.82400000000,-0.36400,0.00
 5.82479950000,-0.36800,0.00
 5.82559950000,-0.36000,0.00
 5.82640000000,-0.36400,0.00
 5.82720000000,-0.36400,0.00
 5.82799950000,-0.36000,0.00
 5.82879950000,-0.36400,0.00
 5.82960000000,-0.35600,0.00
 5.83039950000,-0.36400,0.00
 5.83119950000,-0.36000,0.00
 5.83200000000,-0.36400,0.00
 5.83280000000,-0.35600,0.00
 5.83359950000,-0.36400,0.00
 5.83439950000,-0.36400,0.00
 5.83520000000,-0.36800,0.00
 5.83599950000,-0.36400,0.00
 5.83679950000,-0.36000,0.00
 5.83760000000,-0.36400,0.00
 5.83840000000,-0.35600,0.00
 5.83919950000,-0.36000,0.00
 5.83999950000,-0.36400,0.00
 5.84080000000,-0.36400,0.00
 5.84159950000,-0.36400,0.00
 5.84239950000,-0.36800,0.00
 5.84319950000,-0.35600,0.00
 5.84400000000,-0.36400,0.00
 5.84479950000,-0.36800,0.00
 5.84559950000,-0.36800,0.00
 5.84640000000,-0.36400,0.00
 5.84719950000,-0.36400,0.00
 5.84799950000,-0.36400,0.00
 5.84879950000,-0.36000,0.00
 5.84960000000,-0.36000,0.00
 5.85039950000,-0.36400,0.00
 5.85119950000,-0.36400,0.00
 5.85200000000,-0.36000,0.00
 5.85280000000,-0.35600,0.00
 5.85359950000,-0.35200,0.00
 5.85439950000,-0.35600,0.00
 5.85520000000,-0.36400,0.00
 5.85599950000,-0.36800,0.00
 5.85679950000,-0.35600,0.00
 5.85759950000,-0.36000,0.00
 5.85840000000,-0.36400,0.00
 5.85919950000,-0.36400,0.00
 5.85999950000,-0.36800,0.00
 5.86080000000,-0.36400,0.00
 5.86159950000,-0.35600,0.00
 5.86239950000,-0.37200,0.00
 5.86319950000,-0.36800,0.00
 5.86400000000,-0.36400,0.00
 5.86479950000,-0.36400,0.00
 5.86559950000,-0.36800,0.00
 5.86640000000,-0.36800,0.00
 5.86720000000,-0.36400,0.00
 5.86799950000,-0.36800,0.00
 5.86879950000,-0.36400,0.00
 5.86960000000,-0.35600,0.00
 5.87039950000,-0.35600,0.00
 5.87119950000,-0.36400,0.00
 5.87199950000,-0.36400,0.00
 5.87280000000,-0.36000,0.00
 5.87359950000,-0.35600,0.00
 5.87439950000,-0.36000,0.00
 5.87520000000,-0.35600,0.00
 5.87599950000,-0.36400,0.00
 5.87679950000,-0.36000,0.00
 5.87759950000,-0.36400,0.00
 5.87840000000,-0.36800,0.00
 5.87919950000,-0.36000,0.00
 5.87999950000,-0.36000,0.00
 5.88080000000,-0.36400,0.00
 5.88159950000,-0.35600,0.00
 5.88239950000,-0.36400,0.00
 5.88319950000,-0.36400,0.00
 5.88400000000,-0.36800,0.00
 5.88479950000,-0.36800,0.00
 5.88559950000,-0.36800,0.00
 5.88639950000,-0.36000,0.00
 5.88719950000,-0.36400,0.00
 5.88799950000,-0.36800,0.00
 5.88879950000,-0.36400,0.00
 5.88960000000,-0.36400,0.00
 5.89039950000,-0.36000,0.00
 5.89119950000,-0.35200,0.00
 5.89199950000,-0.36400,0.00
 5.89280000000,-0.36400,0.00
 5.89359950000,-0.35600,0.00
 5.89439950000,-0.36000,0.00
 5.89520000000,-0.36400,0.00
 5.89599950000,-0.35600,0.00
 5.89679950000,-0.36800,0.00
 5.89759950000,-0.36400,0.00
 5.89840000000,-0.36400,0.00
 5.89919950000,-0.36400,0.00
 5.89999950000,-0.36000,0.00
 5.90080000000,-0.36800,0.00
 5.90159950000,-0.36000,0.00
 5.90239950000,-0.36400,0.00
 5.90319950000,-0.36800,0.00
 5.90400000000,-0.36400,0.00
 5.90479950000,-0.36400,0.00
 5.90559950000,-0.36400,0.00
 5.90639950000,-0.36000,0.00
 5.90720000000,-0.36800,0.00
 5.90799950000,-0.36800,0.00
 5.90879950000,-0.35600,0.00
 5.90960000000,-0.36000,0.00
 5.91039950000,-0.36000,0.00
 5.91119950000,-0.37200,0.00
 5.91199950000,-0.36000,0.00
 5.91280000000,-0.36000,0.00
 5.91359950000,-0.35600,0.00
 5.91439950000,-0.35600,0.00
 5.91520000000,-0.36400,0.00
 5.91599950000,-0.36400,0.00
 5.91679950000,-0.36400,0.00
 5.91759950000,-0.36400,0.00
 5.91840000000,-0.35600,0.00
 5.91919950000,-0.36800,0.00
 5.92000000000,-0.35600,0.00
 5.92080000000,-0.36400,0.00
 5.92160000000,-0.36400,0.00
 5.92240000000,-0.36400,0.00
 5.92320000000,-0.36400,0.00
 5.92400050000,-0.36400,0.00
 5.92480000000,-0.36400,0.00
 5.92560000000,-0.36800,0.00
 5.92640000000,-0.36400,0.00
 5.92720000000,-0.36000,0.00
 5.92800000000,-0.36400,0.00
 5.92880000000,-0.35600,0.00
 5.92960000000,-0.36800,0.00
 5.93040000000,-0.35200,0.00
 5.93120000000,-0.36000,0.00
 5.93200000000,-0.35200,0.00
 5.93280050000,-0.35600,0.00
 5.93360000000,-0.36000,0.00
 5.93440000000,-0.36800,0.00
 5.93520000000,-0.36800,0.00
 5.93600000000,-0.36000,0.00
 5.93680000000,-0.34800,0.00
 5.93760000000,-0.36800,0.00
 5.93840050000,-0.35600,0.00
 5.93920000000,-0.35600,0.00
 5.94000000000,-0.36800,0.00
 5.94080000000,-0.36800,0.00
 5.94160000000,-0.36000,0.00
 5.94240000000,-0.36400,0.00
 5.94320000000,-0.36400,0.00
 5.94400000000,-0.36800,0.00
 5.94480000000,-0.36400,0.00
 5.94560000000,-0.36800,0.00
 5.94640000000,-0.36800,0.00
 5.94720050000,-0.36400,0.00
 5.94800000000,-0.36400,0.00
 5.94880000000,-0.36800,0.00
 5.94960000000,-0.36000,0.00
 5.95040000000,-0.36400,0.00
 5.95120000000,-0.36000,0.00
 5.95200000000,-0.36800,0.00
 5.95280050000,-0.36400,0.00
 5.95360000000,-0.36400,0.00
 5.95440000000,-0.35600,0.00
 5.95520000000,-0.36400,0.00
 5.95600000000,-0.36000,0.00
 5.95680000000,-0.36400,0.00
 5.95760000000,-0.36400,0.00
 5.95840000000,-0.35600,0.00
 5.95920000000,-0.35600,0.00
 5.96000000000,-0.36000,0.00
 5.96080000000,-0.36000,0.00
 5.96160000000,-0.35600,0.00
 5.96240000000,-0.36800,0.00
 5.96320000000,-0.36800,0.00
 5.96400000000,-0.36800,0.00
 5.96480000000,-0.36800,0.00
 5.96560000000,-0.36400,0.00
 5.96640000000,-0.36800,0.00
 5.96720000000,-0.36400,0.00
 5.96800000000,-0.36800,0.00
 5.96880000000,-0.36000,0.00
 5.96960000000,-0.36400,0.00
 5.97040000000,-0.36400,0.00
 5.97120000000,-0.36400,0.00
 5.97200000000,-0.36000,0.00
 5.97280050000,-0.36400,0.00
 5.97360000000,-0.35600,0.00
 5.97440000000,-0.36400,0.00
 5.97520000000,-0.35600,0.00
 5.97600000000,-0.35600,0.00
 5.97680000000,-0.36800,0.00
 5.97760000000,-0.36800,0.00
 5.97840000000,-0.36400,0.00
 5.97920000000,-0.36400,0.00
 5.98000000000,-0.36000,0.00
 5.98080000000,-0.36000,0.00
 5.98160000000,-0.36400,0.00
 5.98240000000,-0.36800,0.00
 5.98320000000,-0.36800,0.00
 5.98400000000,-0.36000,0.00
 5.98480000000,-0.36800,0.00
 5.98560000000,-0.36800,0.00
 5.98640000000,-0.36400,0.00
 5.98720050000,-0.35600,0.00
 5.98800000000,-0.36000,0.00
 5.98880000000,-0.36800,0.00
 5.98960000000,-0.36400,0.00
 5.99040000000,-0.36400,0.00
 5.99120000000,-0.36800,0.00
 5.99200000000,-0.36800,0.00
 5.99280000000,-0.36800,0.00
 5.99360000000,-0.35600,0.00
 5.99440000000,-0.36400,0.00
 5.99520000000,-0.36000,0.00
 5.99600000000,-0.36400,0.00
 5.99680000000,-0.36000,0.00
 5.99760000000,-0.36400,0.00
 5.99840000000,-0.36400,0.00
 5.99920000000,-0.35600,0.00
 6.00000000000,-0.36400,0.00
 6.00080000000,-0.36800,0.00
 6.00160000000,-0.35600,0.00
 6.00240000000,-0.36800,0.00
 6.00320000000,-0.37200,0.00
 6.00400000000,-0.36400,0.00
 6.00480000000,-0.36400,0.00
 6.00560000000,-0.35600,0.00
 6.00640000000,-0.36400,0.00
 6.00720000000,-0.36400,0.00
 6.00800000000,-0.36000,0.00
 6.00880000000,-0.36000,0.00
 6.00960000000,-0.35600,0.00
 6.01040000000,-0.36400,0.00
 6.01120000000,-0.36000,0.00
 6.01200000000,-0.36400,0.00
 6.01280000000,-0.36400,0.00
 6.01360000000,-0.36000,0.00
 6.01440000000,-0.36400,0.00
 6.01520000000,-0.36800,0.00
 6.01600000000,-0.36400,0.00
 6.01680000000,-0.36400,0.00
 6.01760000000,-0.36000,0.00
 6.01840000000,-0.36400,0.00
 6.01920000000,-0.36400,0.00
 6.02000000000,-0.36400,0.00
 6.02080000000,-0.36800,0.00
 6.02160000000,-0.36400,0.00
 6.02240000000,-0.36400,0.00
 6.02320000000,-0.36800,0.00
 6.02400000000,-0.36400,0.00
 6.02480000000,-0.36400,0.00
 6.02560000000,-0.36800,0.00
 6.02640000000,-0.36800,0.00
 6.02720000000,-0.35600,0.00
 6.02800000000,-0.36000,0.00
 6.02880000000,-0.36400,0.00
 6.02960000000,-0.36800,0.00
 6.03040000000,-0.36000,0.00
 6.03120000000,-0.35600,0.00
 6.03200000000,-0.36000,0.00
 6.03280000000,-0.35600,0.00
 6.03360000000,-0.35200,0.00
 6.03440000000,-0.36400,0.00
 6.03520000000,-0.36800,0.00
 6.03600000000,-0.36400,0.00
 6.03680000000,-0.36400,0.00
 6.03760000000,-0.36400,0.00
 6.03840000000,-0.36000,0.00
 6.03920000000,-0.36400,0.00
 6.04000000000,-0.36000,0.00
 6.04080000000,-0.36400,0.00
 6.04160000000,-0.36400,-0.04000
 6.04240000000,-0.36800,0.00
 6.04320000000,-0.36000,0.00
 6.04400000000,-0.36400,0.00
 6.04480000000,-0.36400,0.00
 6.04560000000,-0.36400,0.00
 6.04640000000,-0.36000,0.00
 6.04719950000,-0.36400,0.00
 6.04800000000,-0.36400,0.00
 6.04880000000,-0.35600,0.00
 6.04960000000,-0.36000,0.00
 6.05040000000,-0.35200,0.00
 6.05120000000,-0.36400,0.00
 6.05200000000,-0.36800,0.00
 6.05280000000,-0.36000,0.00
 6.05360000000,-0.36000,0.00
 6.05440000000,-0.36400,0.00
 6.05520000000,-0.36000,0.00
 6.05600000000,-0.35600,0.00
 6.05680000000,-0.36800,0.00
 6.05760000000,-0.35600,0.00
 6.05840000000,-0.36400,0.00
 6.05920000000,-0.36400,0.00
 6.06000000000,-0.36400,0.00
 6.06080000000,-0.36400,0.00
 6.06159950000,-0.36400,0.00
 6.06240000000,-0.36800,0.00
 6.06320000000,-0.36400,0.00
 6.06400000000,-0.36400,0.00
 6.06480000000,-0.36800,0.00
 6.06560000000,-0.36800,0.00
 6.06640000000,-0.36400,0.00
 6.06720000000,-0.36400,0.00
 6.06800000000,-0.35600,0.00
 6.06880000000,-0.36000,0.00
 6.06960000000,-0.36800,0.00
 6.07040000000,-0.36400,0.00
 6.07120000000,-0.35600,0.00
 6.07200000000,-0.36000,0.00
 6.07280000000,-0.35200,0.00
 6.07360000000,-0.35600,0.00
 6.07440000000,-0.36400,0.00
 6.07520000000,-0.36800,0.00
 6.07599950000,-0.35200,0.00
 6.07680000000,-0.36000,0.00
 6.07760000000,-0.36800,0.00
 6.07840000000,-0.36000,0.00
 6.07920000000,-0.36400,0.00
 6.08000000000,-0.36800,0.00
 6.08080000000,-0.36800,0.00
 6.08159950000,-0.36400,0.00
 6.08240000000,-0.36800,0.00
 6.08320000000,-0.36400,0.00
 6.08400000000,-0.36800,0.00
 6.08480000000,-0.36400,0.00
 6.08560000000,-0.36400,0.00
 6.08640000000,-0.36400,0.00
 6.08719950000,-0.36400,0.00
 6.08800000000,-0.36000,0.00
 6.08880000000,-0.36000,0.00
 6.08960000000,-0.36000,0.00
 6.09039950000,-0.36400,0.00
 6.09120000000,-0.36800,0.00
 6.09200000000,-0.36400,0.00
 6.09280000000,-0.35200,0.00
 6.09360000000,-0.35600,0.00
 6.09440000000,-0.35600,0.00
 6.09520000000,-0.36400,0.00
 6.09599950000,-0.35600,0.00
 6.09680000000,-0.35600,0.00
 6.09760000000,-0.36800,0.00
 6.09840000000,-0.36000,0.00
 6.09920000000,-0.36000,0.00
 6.10000000000,-0.35600,0.00
 6.10080000000,-0.36400,0.00
 6.10159950000,-0.36000,0.00
 6.10240000000,-0.35600,0.00
 6.10320000000,-0.36800,0.00
 6.10400000000,-0.36400,0.00
 6.10479950000,-0.36400,0.00
 6.10560000000,-0.36400,0.00
 6.10640000000,-0.36400,0.00
 6.10720000000,-0.36400,0.00
 6.10800000000,-0.36400,0.00
 6.10880000000,-0.36400,0.00
 6.10960000000,-0.36000,0.00
 6.11039950000,-0.36400,0.00
 6.11120000000,-0.36400,0.00
 6.11200000000,-0.36400,0.00
 6.11280000000,-0.35600,0.00
 6.11360000000,-0.36400,0.00
 6.11440000000,-0.36400,0.00
 6.11520000000,-0.36400,0.00
 6.11599950000,-0.35200,0.00
 6.11680000000,-0.36800,0.00
 6.11760000000,-0.35600,0.00
 6.11840000000,-0.35600,0.00
 6.11920000000,-0.36800,0.00
 6.12000000000,-0.36400,0.00
 6.12080000000,-0.36400,0.00
 6.12159950000,-0.36400,0.00
 6.12240000000,-0.36400,0.00
 6.12320000000,-0.36400,0.00
 6.12400000000,-0.36800,0.00
 6.12479950000,-0.36400,0.00
 6.12560000000,-0.36800,0.00
 6.12640000000,-0.36400,0.00
 6.12719950000,-0.36800,0.00
 6.12800000000,-0.36400,0.00
 6.12880000000,-0.36400,0.00
 6.12960000000,-0.35200,0.00
 6.13039950000,-0.36000,0.00
 6.13120000000,-0.36000,0.00
 6.13200000000,-0.36000,0.00
 6.13280000000,-0.35200,0.00
 6.13360000000,-0.36400,0.00
 6.13440000000,-0.36000,0.00
 6.13520000000,-0.36000,0.00
 6.13599950000,-0.36800,0.00
 6.13680000000,-0.36400,0.00
 6.13760000000,-0.36400,0.00
 6.13840000000,-0.36400,0.00
 6.13919950000,-0.36000,0.00
 6.14000000000,-0.36800,0.00
 6.14080000000,-0.36800,0.00
 6.14159950000,-0.36400,0.00
 6.14240000000,-0.36400,0.00
 6.14320000000,-0.35600,0.00
 6.14400000000,-0.36800,0.00
 6.14479950000,-0.36400,0.00
 6.14560000000,-0.36400,0.00
 6.14640000000,-0.36400,0.00
 6.14720000000,-0.36400,0.00
 6.14800000000,-0.36400,0.00
 6.14880000000,-0.35600,0.00
 6.14960000000,-0.36400,0.00
 6.15039950000,-0.36400,0.00
 6.15120000000,-0.36000,0.00
 6.15200000000,-0.36800,0.00
 6.15280000000,-0.36000,0.00
 6.15359950000,-0.36000,0.00
 6.15440000000,-0.36000,0.00
 6.15520000000,-0.35200,0.00
 6.15599950000,-0.36400,0.00
 6.15680000000,-0.36400,0.00
 6.15760000000,-0.36400,0.00
 6.15840000000,-0.35600,0.00
 6.15919950000,-0.36400,0.00
 6.16000000000,-0.36800,0.00
 6.16080000000,-0.36400,0.00
 6.16159950000,-0.36000,0.00
 6.16240000000,-0.36400,0.00
 6.16320000000,-0.35600,0.00
 6.16400000000,-0.36800,0.00
 6.16479950000,-0.36800,0.00
 6.16560000000,-0.36800,0.00
 6.16640000000,-0.36400,0.00
 6.16719950000,-0.36800,0.00
 6.16799950000,-0.36400,0.00
 6.16880000000,-0.35600,0.00
 6.16960000000,-0.36000,0.00
 6.17039950000,-0.35600,0.00
 6.17120000000,-0.36400,0.00
 6.17200000000,-0.36400,0.00
 6.17280000000,-0.36000,0.00
 6.17359950000,-0.36000,0.00
 6.17440000000,-0.36000,0.00
 6.17520000000,-0.36400,0.00
 6.17599950000,-0.36400,0.00
 6.17680000000,-0.36000,0.00
 6.17760000000,-0.35600,0.00
 6.17840000000,-0.36000,0.00
 6.17919950000,-0.35600,0.00
 6.18000000000,-0.36400,0.00
 6.18080000000,-0.36400,0.00
 6.18159950000,-0.36400,0.00
 6.18239950000,-0.36400,0.00
 6.18320000000,-0.36800,0.00
 6.18400000000,-0.36400,0.00
 6.18479950000,-0.36400,0.00
 6.18560000000,-0.36000,0.00
 6.18640000000,-0.36400,0.00
 6.18720000000,-0.36400,0.00
 6.18799950000,-0.35200,0.00
 6.18880000000,-0.36400,0.00
 6.18960000000,-0.36800,0.00
 6.19039950000,-0.36400,0.00
 6.19120000000,-0.35600,0.00
 6.19200000000,-0.35200,3.24000
 6.19280000000,-0.35200,3.28000
 6.19359950000,-0.35600,3.24000
 6.19440000000,-0.36000,3.28000
 6.19520000000,-0.35600,3.32000
 6.19599950000,-0.36000,3.32000
 6.19680000000,-0.36400,3.32000
 6.19760000000,-0.36400,3.32000
 6.19840000000,-0.36000,3.32000
 6.19919950000,-0.36400,3.32000
 6.20000000000,-0.36000,3.32000
 6.20080000000,-0.36400,3.32000
 6.20159950000,-0.36800,3.32000
 6.20239950000,-0.36400,3.32000
 6.20320000000,-0.36800,3.32000
 6.20400000000,-0.36800,3.32000
 6.20479950000,-0.36400,3.32000
 6.20560000000,-0.36800,3.32000
 6.20640000000,-0.37200,3.32000
 6.20719950000,-0.36000,3.32000
 6.20799950000,-0.36400,3.32000
 6.20880000000,-0.36000,3.32000
 6.20960000000,-0.36000,3.32000
 6.21039950000,-0.36000,3.32000
 6.21120000000,-0.36400,3.32000
 6.21200000000,-0.36000,3.32000
 6.21280000000,-0.36000,3.32000
 6.21359950000,-0.36800,3.32000
 6.21440000000,-0.36400,3.32000
 6.21520000000,-0.35600,3.32000
 6.21599950000,-0.36000,3.32000
 6.21679950000,-0.36800,3.32000
 6.21760000000,-0.35600,3.32000
 6.21840000000,-0.35600,3.32000
 6.21919950000,-0.36000,3.32000
 6.22000000000,-0.36800,3.32000
 6.22080000000,-0.36400,3.32000
 6.22159950000,-0.36400,3.32000
 6.22239950000,-0.36800,3.32000
 6.22320000000,-0.36400,3.32000
 6.22400000000,-0.36800,3.32000
 6.22479950000,-0.36400,3.32000
 6.22560000000,-0.36400,3.32000
 6.22640000000,-0.36000,3.32000
 6.22720000000,-0.36400,3.32000
 6.22799950000,-0.36800,3.32000
 6.22880000000,-0.36000,3.32000
 6.22960000000,-0.35600,3.32000
 6.23039950000,-0.36400,3.32000
 6.23119950000,-0.36000,3.32000
 6.23200000000,-0.36800,3.32000
 6.23280000000,-0.35200,3.32000
 6.23359950000,-0.35600,3.32000
 6.23440000000,-0.36800,3.32000
 6.23520000000,-0.36000,3.32000
 6.23599950000,-0.36800,3.32000
 6.23679950000,-0.36000,3.32000
 6.23760000000,-0.36800,3.32000
 6.23840000000,-0.36000,3.32000
 6.23919950000,-0.36000,3.32000
 6.24000000000,-0.36400,3.32000
 6.24080000000,-0.36400,3.32000
 6.24159950000,-0.36000,3.32000
 6.24239950000,-0.36400,3.32000
 6.24320000000,-0.36400,3.32000
 6.24400000000,-0.36400,3.32000
 6.24479950000,-0.36800,3.32000
 6.24559950000,-0.36400,3.32000
 6.24640000000,-0.36400,3.32000
 6.24719950000,-0.36400,3.32000
 6.24799950000,-0.36400,3.32000
 6.24880000000,-0.36400,3.32000
 6.24960000000,-0.35600,3.32000
 6.25039950000,-0.36400,3.32000
 6.25119950000,-0.36400,3.32000
 6.25200000000,-0.36400,3.32000
 6.25280000000,-0.36000,3.32000
 6.25359950000,-0.35600,3.36000
 6.25440000000,-0.35600,3.32000
 6.25520000000,-0.36400,3.32000
 6.25599950000,-0.36800,3.32000
 6.25679950000,-0.36400,3.32000
 6.25760000000,-0.36400,3.32000
 6.25840000000,-0.36400,3.32000
 6.25919950000,-0.36400,3.32000
 6.26000000000,-0.36400,3.32000
 6.26080000000,-0.36000,3.32000
 6.26159950000,-0.36400,3.32000
 6.26239950000,-0.36400,3.32000
 6.26320000000,-0.36800,3.32000
 6.26400000000,-0.36000,3.32000
 6.26479950000,-0.36800,3.32000
 6.26559950000,-0.36800,3.32000
 6.26640000000,-0.36400,3.32000
 6.26720000000,-0.36000,3.32000
 6.26799950000,-0.36000,3.32000
 6.26880000000,-0.36000,3.32000
 6.26960000000,-0.36800,3.32000
 6.27039950000,-0.36400,3.32000
 6.27119950000,-0.35600,3.32000
 6.27200000000,-0.36800,3.32000
 6.27280000000,-0.35600,3.32000
 6.27359950000,-0.36000,3.32000
 6.27440000000,-0.36400,3.32000
 6.27520000000,-0.35600,3.32000
 6.27599950000,-0.36400,3.32000
 6.27679950000,-0.36800,3.32000
 6.27760000000,-0.36400,3.32000
 6.27840000000,-0.36400,3.32000
 6.27919950000,-0.35600,3.32000
 6.27999950000,-0.35600,3.32000
 6.28080000000,-0.36400,3.32000
 6.28159950000,-0.36400,3.32000
 6.28239950000,-0.35600,3.32000
 6.28320000000,-0.36800,3.32000
 6.28400000000,-0.36800,3.32000
 6.28479950000,-0.36400,3.32000
 6.28559950000,-0.36800,3.32000
 6.28640000000,-0.36800,3.32000
 6.28719950000,-0.36400,3.32000
 6.28799950000,-0.36400,3.32000
 6.28880000000,-0.35600,3.32000
 6.28960000000,-0.36400,3.32000
 6.29039950000,-0.36000,3.32000
 6.29119950000,-0.36400,3.32000
 6.29200000000,-0.36000,3.32000
 6.29280000000,-0.35600,3.32000
 6.29359950000,-0.35600,3.32000
 6.29439950000,-0.36000,3.32000
 6.29520000000,-0.36400,3.32000
 6.29599950000,-0.36800,3.32000
 6.29679950000,-0.36000,3.32000
 6.29760000000,-0.36800,3.36000
 6.29840000000,-0.36400,3.32000
 6.29919950000,-0.36400,3.32000
 6.29999950000,-0.35200,3.32000
 6.30080000000,-0.36800,3.32000
 6.30159950000,-0.36000,3.32000
 6.30239950000,-0.36400,3.32000
 6.30320000000,-0.36800,3.32000
 6.30400000000,-0.36400,3.32000
 6.30479950000,-0.36800,3.32000
 6.30559950000,-0.36000,3.32000
 6.30640000000,-0.36800,3.32000
 6.30720000000,-0.36800,3.32000
 6.30799950000,-0.36800,3.32000
 6.30879950000,-0.36800,3.32000
 6.30960000000,-0.35600,3.32000
 6.31039950000,-0.36400,3.32000
 6.31119950000,-0.36000,3.32000
 6.31200000000,-0.36800,3.32000
 6.31280000000,-0.36000,3.32000
 6.31359950000,-0.35600,3.32000
 6.31439950000,-0.36400,3.32000
 6.31520000000,-0.36000,3.32000
 6.31599950000,-0.36800,3.32000
 6.31679950000,-0.36000,3.32000
 6.31760000000,-0.36000,3.32000
 6.31840000000,-0.36000,3.32000
 6.31919950000,-0.35200,3.32000
 6.31999950000,-0.36000,3.32000
 6.32080000000,-0.36000,3.32000
 6.32159950000,-0.36400,3.32000
 6.32239950000,-0.36400,3.32000
 6.32319950000,-0.36000,3.32000
 6.32400000000,-0.36400,3.32000
 6.32479950000,-0.36400,3.32000
 6.32559950000,-0.36400,3.32000
 6.32640000000,-0.36400,3.32000
 6.32719950000,-0.35600,3.32000
 6.32799950000,-0.36000,3.32000
 6.32879950000,-0.36400,3.32000
 6.32960000000,-0.36400,3.32000
 6.33039950000,-0.35600,3.32000
 6.33119950000,-0.36800,3.32000
 6.33200000000,-0.36400,3.32000
 6.33280000000,-0.35600,3.32000
 6.33359950000,-0.35600,3.32000
 6.33439950000,-0.36400,3.32000
 6.33520000000,-0.36400,3.32000
 6.33599950000,-0.35600,3.32000
 6.33679950000,-0.36400,3.32000
 6.33760000000,-0.36000,3.32000
 6.33840000000,-0.36400,3.32000
 6.33919950000,-0.36400,3.32000
 6.33999950000,-0.36400,3.32000
 6.34080000000,-0.35600,3.32000
 6.34159950000,-0.35600,3.32000
 6.34239950000,-0.36400,3.32000
 6.34319950000,-0.36800,3.32000
 6.34400000000,-0.36400,3.32000
 6.34479950000,-0.36400,3.32000
 6.34559950000,-0.37200,3.32000
 6.34640000000,-0.36400,3.36000
 6.34720000000,-0.36400,3.32000
 6.34799950000,-0.36000,3.32000
 6.34879950000,-0.36800,3.32000
 6.34960000000,-0.36400,3.32000
 6.35039950000,-0.36400,3.32000
 6.35119950000,-0.36400,3.32000
 6.35200000000,-0.35600,3.36000
 6.35280000000,-0.35600,3.32000
 6.35359950000,-0.35600,3.32000
 6.35439950000,-0.36000,3.32000
 6.35520000000,-0.36400,3.32000
 6.35599950000,-0.36800,3.32000
 6.35679950000,-0.36000,3.32000
 6.35759950000,-0.36000,3.32000
 6.35840000000,-0.36000,3.32000
 6.35919950000,-0.35200,3.32000
 6.35999950000,-0.36400,3.32000
 6.36080000000,-0.36400,3.32000
